unique_ID_1,snap_wave1,imputed_snap_wave1,wave ID,marital status,sex,hispanic origin,race,education,citizenship,snap,employment,state,age,imputed_snap,SNAP_wave1,SNAP
000860810547_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,86,FALSE,No,No
000860810967_101,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,26,FALSE,No,No
000860810988_101,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Montana,88,FALSE,No,No
000860816054_101,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Delaware,27,FALSE,No,No
000860816210_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Montana,63,FALSE,No,No
000860816210_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Montana,59,FALSE,No,No
000860816210_103,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Montana,28,FALSE,No,No
000860816324_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Delaware,51,FALSE,No,No
000860816324_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Delaware,49,FALSE,No,No
000860816324_103,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Delaware,29,FALSE,No,No
000860816324_104,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Maryland,27,FALSE,No,No
000860816401_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,SNAP covered,"No job all month, on layoff or looking for work all weeks",Delaware,46,FALSE,No,Yes
000860816401_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,SNAP covered,"With a job all month, absent from work without pay 1+ weeks, absence due to layoff",Delaware,47,FALSE,No,Yes
000860816402_101,SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Montana,54,FALSE,Yes,Yes
000860816402_102,SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Montana,56,FALSE,Yes,Yes
000860816480_101,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,Asian,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, on layoff or looking for work all weeks",Delaware,46,FALSE,No,No
000860816537_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Delaware,44,FALSE,No,No
000860816537_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Delaware,44,FALSE,No,No
000860816664_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,Black,Postgraduate degree,Non US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Vermont,26,FALSE,No,No
000860816664_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Vermont,25,FALSE,No,No
000860816699_101,Not SNAP covered,FALSE,2,Widowed,Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Vermont,79,FALSE,No,No
000860816848_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Vermont,24,FALSE,No,No
000860816848_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Vermont,31,FALSE,No,No
000860816855_101,SNAP covered,FALSE,2,Widowed,Male,Non hispanic,Black,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Delaware,46,FALSE,Yes,Yes
000860816855_102,Not SNAP covered,FALSE,2,Widowed,Female,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Delaware,76,FALSE,No,No
000860816855_103,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Delaware,57,FALSE,No,No
000860816855_104,Not SNAP covered,FALSE,2,Widowed,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Delaware,78,FALSE,No,No
000860816855_108,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,Black,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Delaware,18,FALSE,No,No
000860816979_101,SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Delaware,86,FALSE,Yes,Yes
000860816995_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,Black,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Delaware,47,FALSE,No,No
000860816995_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Delaware,36,FALSE,No,No
000860816995_103,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,Black,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Delaware,21,FALSE,No,No
000860824402_101,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Montana,22,FALSE,No,No
000860824402_102,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Montana,21,TRUE,No,No
000860828755_101,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,Other,Some college,US citizen,SNAP covered,"No job all month, on layoff or looking for work all weeks",Oklahoma,42,FALSE,No,Yes
000860849040_101,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,66,FALSE,No,No
000860849196_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Hispanic,White,Bachelor's degree,Non US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,59,FALSE,No,No
000860849196_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Hispanic,White,Postgraduate degree,Non US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,58,FALSE,No,No
000860849196_103,Not SNAP covered,FALSE,2,Never married,Male,Hispanic,White,Some college,Non US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,30,FALSE,No,No
000860849420_101,SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,21,FALSE,Yes,No
000860861194_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,Asian,High school,Non US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,29,FALSE,No,No
000860861194_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,Asian,Postgraduate degree,Non US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,31,FALSE,No,No
000860861547_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,53,FALSE,No,No
000860861547_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kansas,70,FALSE,No,No
000860925183_101,SNAP covered,FALSE,2,Never married,Female,Non hispanic,Black,High school,US citizen,SNAP covered,"With a job all month, absent from work without pay 1+ weeks, absence not due to layoff",Delaware,22,FALSE,Yes,Yes
000860932173_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,68,FALSE,No,No
000860932173_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,66,FALSE,No,No
000860932233_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,57,FALSE,No,No
000860932233_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,68,FALSE,No,No
000860932444_101,Not SNAP covered,FALSE,2,Widowed,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Vermont,88,FALSE,No,No
000860932933_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,64,FALSE,No,No
000860932933_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,54,FALSE,No,No
000860932950_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,82,FALSE,No,No
000860932950_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,80,FALSE,No,No
000860967173_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,60,FALSE,No,No
000860967173_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oklahoma,57,FALSE,No,No
000860967519_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Vermont,72,FALSE,No,No
000860967519_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Vermont,52,FALSE,No,No
000860967519_103,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Vermont,17,FALSE,No,No
000860967753_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Texas,83,FALSE,No,No
000860967753_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Texas,68,FALSE,No,No
000860967894_101,SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,71,FALSE,Yes,No
000860967894_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,71,FALSE,No,No
000860967894_103,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,Some college,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Oklahoma,37,TRUE,No,Yes
000860988695_101,Not SNAP covered,FALSE,2,Widowed,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Montana,87,FALSE,No,No
000860988898_101,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Montana,76,FALSE,No,No
000860995027_101,SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,47,FALSE,Yes,No
000860995027_102,SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job at least 1 but not all weeks, some weeks on layoff or looking for work",Kansas,48,FALSE,Yes,No
000860995027_103,SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kansas,23,FALSE,Yes,No
000860995058_102,Not SNAP covered,FALSE,2,"Married, spouse absent",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Montana,70,FALSE,No,No
000860995105_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Vermont,50,FALSE,No,No
